record_id,type_id,char_id,value,confidence,articulation,source_ref,source_lang,coder,source_read,reviewed_by,review_status,notes
LM-0123,ko_mochiyori_yutsu_1876,RB3,.NR,.NR,.NR,池田 2022,ja,ai,unknown,none,unreviewed,"NO FITTING VALUE, AND THE VOCABULARY IS THE PROBLEM. The pledge is 田畑書入証 — a mortgage deed over fields and house plots. RB3's allowed values are vessel|cargo|personal|none, all maritime or personal. Immovable property has no cell. See adjudication 3: this is a comparative-concept hygiene failure of the AP4 type, not a gap in the source."
LM-0124,ko_mochiyori_yutsu_1876,PR1,0,medium,.NR,池田 2022,ja,ai,unknown,none,unreviewed,"OBSERVED ABSENCE, NOT SILENCE — and the reason matters. The source discusses pricing at length: the auction sets the discount, and Ikeda notes 落札高により借入利率の格差が生じる, so an implicit interest rate is determined ex ante. But what is priced is CREDIT, not peril. No probability of any peril enters the bid. PR1 says peril deliberately, so the correct reading is that peril is not priced here at all. Coded 0 rather than .NR because the source shows what is priced and it is not this."
LM-0125,ko_hokoin_1832,MC1,pooling,medium,.NR,田中 2011,ja,ai,unknown,none,unreviewed,"STRUCTURALLY pooling — a rotating kō with 掛金 and successive draws; 宝光院 drew early and repaid 80両 at 10両/year over eight years. But see the adjudication: 加藤 (via 田中) finds the merchant members did not consider investment return and were in NPV terms lenders to the 講元, i.e. donors. The structural category and the functional reality diverge, and that divergence is the finding rather than a coding problem."
LM-0126,ko_hokoin_1832,MB1,confession,medium,.NR,田中 2011,ja,ai,unknown,none,unreviewed,"THE CELL THAT GIVES MB1 ITS FIRST VARIANCE. Members join as 檀那 out of 信仰心 — 加藤's 名望家的商人 subscribing charitably to a 社寺講. Contrast tanomoshi_oya MB1=contract. Coded medium because locality co-varies: the 20 townsmen are concentrated in 八日町 and 十日町 in the southern castle town, so a locality reading is available and the source does not adjudicate."
LM-0127,ko_hokoin_1832,MB2,1,high,articulated,田中 2011,ja,ai,unknown,none,unreviewed,"史料10 宝479号「頼母子連中構成書」: 連中 divided いろは組ニ代四組 with 五人組連名 — four lettered groups of five. Three temples (宝光院, 光禅寺, 和光院) plus 20 castle-town merchants. Closed and enumerated."
LM-0128,ko_hokoin_1832,MB3,voluntary,high,.NR,田中 2011,ja,ai,unknown,none,unreviewed,"田中: 宝光院 solicited (要請) leading castle-town merchants to join. Invitation, not levy."
LM-0129,ko_hokoin_1832,CN1,ex-ante-periodic,high,articulated,田中 2011,ja,ai,unknown,none,unreviewed,"天保三壬辰年四月初メ / 十月 / 壱年毎度宛 — meetings from the fourth month of Tenpō 3 (1832), then the tenth month, annually thereafter."
LM-0130,ko_hokoin_1832,CN2,equal,high,articulated,田中 2011,ja,ai,unknown,none,unreviewed,"御壱人前弐歩宛都合金高拾両弐歩 — two bu per head from twenty-one subscribers. Equal per member, not proportional to stake. Same value as tanomoshi_oya CN2 but reached without half-shares."
LM-0131,ko_hokoin_1832,CN3,.NR,.NR,.NR,田中 2011,ja,ai,unknown,none,unreviewed,"Not recorded. 田中 reproduces the membership roll and the contribution formula but no default or enforcement clause. Contrast tanomoshi_oya CN3=1, where the 規約書 is explicit. Silence here, not absence."
LM-0132,ko_hokoin_1832,HZ1,.NR,.NR,.NR,田中 2011,ja,ai,unknown,none,unreviewed,"As tanomoshi_oya: the association is organised around raising capital for 堂宇修築, not around a peril. No hazard whose correlation could be asked about."
LM-0133,ko_hokoin_1832,PY0,individual-draw,medium,.NR,田中 2011,ja,ai,unknown,none,unreviewed,"Members draw in turn irrespective of any loss. Inferred from 宝光院's own position as an early drawer repaying 掛金 over eight years (表4 義俊借財表), not from an explicit statement of the rule."
LM-0134,ko_hokoin_1832,PY1,rotation,medium,.NR,田中 2011,ja,ai,unknown,none,unreviewed,Entitlement follows position in the cycle. Same reasoning and same evidential weakness as PY0.
LM-0135,ko_hokoin_1832,PY2,.NR,.NR,.NR,田中 2011,ja,ai,unknown,none,unreviewed,THE CELL I MOST WANT AND DO NOT HAVE. 田中 does not state whether allocation was by lot or by bid. This is precisely the fork that decides whether the form sits with tanomoshi_oya (auction) or with the lot variant. Left .NR rather than inferred; 加藤 1995/1998/2000 is the place to settle it.
LM-0136,ko_hokoin_1832,DR1,fixed-cycle,medium,articulated,田中 2011,ja,ai,unknown,none,unreviewed,"利足金弐分弐朱宛大末迄出金也 — contributions run 大末迄, to the end of the cycle. A closed rotation rather than an open-ended levy."
LM-0137,ko_hokoin_1832,GV1,.NR,.NR,.NR,田中 2011,ja,ai,unknown,none,unreviewed,"NO FITTING VALUE, same gap as tanomoshi_oya GV1. The 講元 is the temple, simultaneously organiser and principal beneficiary. Neither collective, elder-fixed, nor external-administered describes an insider-organiser who is also the intended recipient. 田中's own term is 寺社を講元とする頼母子講."
LM-0138,ko_hokoin_1832,PR1,0,medium,.NR,田中 2011,ja,ai,unknown,none,unreviewed,"Credit is priced and peril is not — same reading as tanomoshi_oya PR1. Rates are explicit in 表4 (利率20両ニ付1分, 利金6両 on 元金20両) and in 史料10 (利足金弐分弐朱宛). No probability of any peril enters. Observed absence of ex-ante PERIL pricing, not silence."
LM-0139,ko_usui_bango_1822,MC1,pooling,high,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,"広域講 (multi-village kō), 講元 碓井村伴吾 of the 松倉 house — 下館藩石川氏河内領大庄屋 and 代官 of a 旗本知行所. Mutualised among members; no outsider bears anything."
LM-0140,ko_usui_bango_1822,MB2,1,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,一、人数三拾人と相定 — thirty members fixed in the 仕法帳 of 文政5 (1822).3.
LM-0141,ko_usui_bango_1822,MB3,voluntary,high,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,Subscription under a 仕法帳. No levy.
LM-0142,ko_usui_bango_1822,CN1,ex-ante-periodic,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,壱ヶ年ニ会両度ツヽ相勤 — two 参会 per year.
LM-0143,ko_usui_bango_1822,CN2,equal,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"壱人前ニ銀七拾五匁がけ at the 初会. Equal per head, though the 掛銀 declines (漸減) in later rounds while the 当選銀 rises from 200匁 to 1貫700匁 by the 25th."
LM-0144,ko_usui_bango_1822,CN3,P,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"HALF-PRESENT, and articulated. 一、参会之節、銀子不参之御方ハ其会限リニ相除キ申候、たとい御入札参リ候而も、掛ヶ銀不参ニ候ハヽ加入不仕候事 — failure to bring the 掛銀 forfeits that round's entitlement, and a submitted bid is void without it. Enforcement is by forfeiture of the draw, not by suit or distraint. Contrast the 持寄融通社, where the 規約書 provides for litigation and sale of pledged land."
LM-0145,ko_usui_bango_1822,PY0,individual-draw,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,当選銀 goes to the winner of each round irrespective of any loss.
LM-0146,ko_usui_bango_1822,PY1,rotation,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"一、御当鬮又ハ落札之御方者、其会限リニ御退可被成候事 — a member who has won retires from subsequent draws, so entitlement is strictly positional."
LM-0147,ko_usui_bango_1822,PY2,.NR,.NR,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,"NO FITTING VALUE — AND THIS IS THE FINDING, NOT A GAP. 一、…尤初会入札、弐会目振鬮、終リ迄一会替リニいたし、廿五会相勤 — the first round is decided by BID (入札), the second by LOT (振鬮), alternating to the twenty-fifth. Allocation is not a property of the association; it alternates by round. PY2 admits one nominal value per form and cannot express this. Recorded .NR rather than forced to auction or rotation-lot."
LM-0148,ko_usui_bango_1822,LS2,1,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"一、…廿五会相勤、残リ五人江銀子配分之事, and in the account: 弐拾六会 残リ五人江銀子配分也 但シ壱人前壱貫七百六拾匁ツヽ — the five who never drew receive 1貫760匁 each at the twenty-sixth. Members hold a genuine residual claim. Contrast tontine_en_1693, where non-survivors receive nothing."
LM-0149,ko_usui_bango_1822,RB3,none,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"但シ、証文等入不申候 — no bond or deed required of the winner. An explicit absence, stated in the 仕法帳 itself. Contrast 松永 1999 on 頸城郡, where from Hōreki–Meiwa the winner lodged a 書入証文 with the 親, and 池田 2022, where 田畑書入証 is mandatory."
LM-0150,ko_usui_bango_1822,DR1,fixed-cycle,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,廿五会相勤 plus a twenty-sixth for the residual distribution. Closed rotation.
LM-0151,ko_usui_bango_1822,DR2,on-completion,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,Residual distributed to the five undrawn members at the 弐拾六会.
LM-0152,ko_usui_bango_1822,GV1,.NR,.NR,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,"NO FITTING VALUE — TWO-TIER GOVERNANCE. The 講元 (講親) convenes; a separate 銀預り, also called 世話方, holds and lends the 掛銀, drafts the 仕法, and runs the meetings. Here 銀預り are 古市村金銅久兵衛, 岡村岡田伊左衛門, 軽墓村塩野久右衛門. Neither collective, elder-fixed, nor external-administered describes a convenor-plus-steward split."
LM-0153,ko_usui_bango_1822,PR1,0,medium,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,"一、会毎ニ銀子入用之御方ハ、三人之連判ニ而、月八朱之利足と相定、貸附之事 — pooled 掛銀 is lent out at eight 朱 per month against three co-signatures. Credit is priced ex ante; peril is not, and none is pooled."
LM-0154,ko_usui_bango_1822,HZ1,.NR,.NR,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,No peril is pooled — the association raises and circulates capital. As tanomoshi_oya and tanomoshi_shaji.
LM-0155,ko_shijunin_1829,MC1,pooling,high,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,"文政12 (1829) 「四拾人講定目録」, the most detailed surviving 広域講 仕法帳. 世話方/銀預り: 古市村久兵衛, 誉田村慶治, 弥三右衛門."
LM-0156,ko_shijunin_1829,MB2,1,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"御人数四拾人与相定. Since 掛銀 is 席掛 (一、掛銀之議者、御一統席掛ニ可被成申候事), the forty are forty 口 rather than forty persons."
LM-0157,ko_shijunin_1829,PY2,rotation-lot,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"THE CONTRASTING CELL. 一、…弐会 四拾壱会迄、振鬮を以銀子相渡可申候 — from the second to the forty-first round the 当選銀 is allocated by 振鬮, lot alone, with no 入札 anywhere in the 仕法. Drafted by 銀預り overlapping with those of ko_usui_bango_1822, which alternates bid and lot. Two associations, the same drafting circle, the same district, one decade apart, and different allocation rules — so the rule is a drafting choice, not a property of the tradition."
LM-0158,ko_shijunin_1829,CN1,ex-ante-periodic,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"壱ヶ年ニ会三度宛相勤 — three meetings a year, 毎年会月、三月・七月・十一月. More frequent than ko_usui_bango_1822's two."
LM-0159,ko_shijunin_1829,CN2,equal,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,"初会壱枚ニ付銀百目宛. Equal per 枚 (share). The 仕法 distinguishes 実かけ銀 from からかけ銀 (実掛/空掛) per round — at the third meeting 89匁9分 against 100目 — so contributions differ by whether the member has already drawn, not by who the member is."
LM-0160,ko_shijunin_1829,DR1,fixed-cycle,high,articulated,米谷 2026,ja,ai,unknown,none,unreviewed,一、初会 満会迄…都合拾三ヶ年半ニ満会相成候事 — forty-one rounds over thirteen and a half years to 満会.
LM-0161,ko_shijunin_1829,GV1,.NR,.NR,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,"Same two-tier gap as ko_usui_bango_1822. The 仕法帳 cover names the drafters 世話方, and 米谷 notes 銀預り were sometimes so called — the steward role is emic and has no cell."
LM-0162,ko_daimanin_1828,MC1,pooling,high,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,大満院 is a 子院 within 誉田八幡宮. 初会 inferred as 文政11 (1828) from the per-round 掛銀 schedule; the tenth round fell in 天保4 (1833).3.
LM-0163,ko_daimanin_1828,PY2,.NR,.NR,.NR,米谷 2026,ja,ai,unknown,none,unreviewed,"As ko_usui_bango_1822: 米谷 finds rules one to five substantially identical to that association's, and the 掛銀 and 当選銀 schedules nearly the same, because 岡田伊左衛門 and 塩野久右衛門 served as 銀預り and drafted the 仕法 for both. Alternating allocation therefore inherited, and equally inexpressible."
LM-0164,torinoke_mujin,MC1,pooling,medium,.NR,並松 2022; 中川ほか 2013,ja,ai,unknown,none,unreviewed,"Contributions mutualised among members with no outsider taking the risk, so Harris's category holds on structure. But see PY3 and the CN1 note: this form retains almost nothing of the mutual-aid rationale, and 並松 places it with 富籤 as 無尽本来の特徴である救済的あるいは相互扶助的な金融組織から著しく逸脱したもの."
